Timestamp,FrameId,FrameNumber,FPS,FrameWidth,FrameHeight,FrameSize,InferenceTimeMs,ConfidenceScore,AlgorithmFPS,AvgProcTimeMs,TotalProcTimeMs,GPUFreeMemoryMB,GPUTotalMemoryMB,CudaKernelTimeMs,DisplayLatencyMsRaw,DroppedFrames,RenderTimeMs,ProcessingLatencyMs,DisplayLatencyMs,EndToEndLatencyMs,JoulesPerFrame,RAM_In_Use_MB,Total_RAM_MB,LFB_Size_MB,Block_Max_MB,SWAP_In_Use_MB,Total_SWAP_MB,Cached_MB,used_IRAM_kB,total_IRAM_kB,lfb_kB,CPU1_Utilization_Percent,CPU1_Frequency_MHz,CPU2_Utilization_Percent,CPU2_Frequency_MHz,CPU3_Utilization_Percent,CPU3_Frequency_MHz,CPU4_Utilization_Percent,CPU4_Frequency_MHz,EMC_Frequency_Percent,GR3D_Frequency_Percent,PLL_Temperature_C,CPU_Temperature_C,PMIC_Temperature_C,GPU_Temperature_C,AO_Temperature_C,Thermal_Temperature_C,PowerTotalW,PowerAverageW,PowerSensor0W,PowerSensor0V,PowerSensor0A,PowerSensor1W,PowerSensor1V,PowerSensor1A,PowerSensor2W,PowerSensor2V,PowerSensor2A,PowerSensor3W,PowerSensor3V,PowerSensor3A
2025-10-29 00:27:39.708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,1952,4,2,1636,13264,141,0,252,252,3,1224,1,1224,0,1224,0,1224,1,0,47,48.5,50,47.5,55.5,48.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29 00:27:39.017,249,249,13.3333,320,240,153600,1.39562,1,2.97852,1.47187,328.049,0,0,0,738.877,0,4.9276,1.39562,4.9276,738.877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29 00:27:40.210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,1952,4,2,1636,13264,141,0,252,252,28,1224,20,1224,29,1224,25,1224,2,0,47,49,50,47.5,55.5,48.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29 00:27:40.711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,1952,4,2,1636,13264,141,0,252,252,2,1224,2,1224,0,1224,0,1224,1,0,47,49,50,47.5,55.5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29 00:27:40.025,252,252,13.3333,320,240,153600,1.43478,1,2.95959,1.31231,332.023,0,0,0,753.309,0,4.88692,1.43478,4.88692,753.309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29 00:27:41.212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,1952,4,2,1636,13264,141,0,252,252,26,1224,29,1224,24,1224,23,1224,1,0,47,49,50,47.5,55.5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29 00:27:41.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,1952,4,2,1636,13264,141,0,252,252,5,1224,0,1224,2,1224,0,1224,1,0,46.5,49,50,47.5,55.5,48.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29 00:27:41.038,255,255,12.6582,320,240,153600,1.39186,1,2.97237,1.51624,336.591,0,0,0,764.628,0,5.08984,1.39186,5.08984,764.629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29 00:27:42.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,1952,4,2,1636,13264,141,0,252,252,30,1224,30,1224,30,1224,25,1224,1,0,47,49,50,48,55.5,48.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29 00:27:42.716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1090,1952,1,2,1636,13264,141,0,252,252,83,1479,96,1479,71,1479,77,1479,3,0,48.5,52,50,48.5,56.5,50.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29 00:27:42.046,258,258,13.1579,320,240,153600,1.42108,1,2.97901,1.32245,340.584,0,0,0,780.186,0,5.40787,1.42108,5.40787,780.187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29 00:27:43.218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1090,1952,1,2,1636,13264,141,0,252,252,95,1479,96,1479,94,1479,96,1479,4,0,48.5,51.5,50,48.5,56.5,50.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29 00:27:43.719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1090,1952,1,2,1636,13264,141,0,252,252,33,1224,25,1224,27,1224,26,1224,3,0,47.5,49,50,48,55.5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29 00:27:43.054,261,261,13.1579,320,240,153600,1.3454,1,2.98387,1.34016,344.847,0,0,0,797.102,0,8.16894,1.3454,8.16894,797.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
